_id,date,product_id,sales_amount,store_location,Temperature (°C),Humidity (%),Weather Description
67a830924704bdf2e40a48a3,2019-03-29,P297,121,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48a4,2019-01-10,P298,493,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48a5,2019-01-25,P299,252,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48a6,2019-01-19,P300,93,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48a7,2019-01-02,P301,209,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48a8,2019-03-12,P302,40,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48a9,2019-02-25,P303,51,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48aa,2019-03-18,P304,214,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48ab,2019-02-23,P305,125,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48ac,2019-03-26,P306,530,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48ad,2019-03-30,P307,295,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48ae,2019-02-17,P308,745,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48af,2019-03-21,P309,83,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48b0,2019-03-05,P310,172,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48b1,2019-01-31,P311,503,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48b2,2019-02-05,P312,145,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48b3,2019-02-01,P313,74,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48b4,2019-03-07,P314,146,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48b5,2019-02-10,P315,820,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48b6,2019-02-14,P316,208,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48b7,2019-02-09,P317,66,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48b8,2019-01-10,P318,392,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48b9,2019-03-11,P319,218,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48ba,2019-02-18,P320,185,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48bb,2019-02-26,P321,216,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48bc,2019-01-18,P322,41,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48bd,2019-02-15,P323,96,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48be,2019-03-08,P324,324,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48bf,2019-01-17,P325,135,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48c0,2019-03-12,P326,410,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48c1,2019-03-09,P327,523,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48c2,2019-03-12,P328,395,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48c3,2019-01-25,P329,214,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48c4,2019-03-25,P330,152,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48c5,2019-02-07,P331,208,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48c6,2019-02-17,P332,103,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48c7,2019-02-03,P333,404,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48c8,2019-03-14,P334,49,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48c9,2019-03-24,P335,77,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48ca,2019-03-21,P336,149,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48cb,2019-03-19,P337,721,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48cc,2019-02-24,P338,365,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48cd,2019-03-28,P339,150,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48ce,2019-02-05,P340,404,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48cf,2019-02-10,P341,151,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48d0,2019-03-05,P342,411,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48d1,2019-02-15,P343,565,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48d2,2019-01-30,P344,509,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48d3,2019-02-14,P345,140,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48d4,2019-02-27,P346,736,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48d5,2019-02-04,P347,75,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48d6,2019-01-20,P348,749,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48d7,2019-03-28,P349,191,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48d8,2019-02-27,P350,141,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48d9,2019-02-15,P351,1042,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48da,2019-01-26,P352,379,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48db,2019-03-14,P353,402,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48dc,2019-03-02,P354,255,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48dd,2019-03-04,P355,31,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48de,2019-01-07,P356,374,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48df,2019-03-08,P357,394,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48e0,2019-01-09,P358,1002,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48e1,2019-03-01,P359,86,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48e2,2019-03-16,P360,78,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48e3,2019-02-17,P361,680,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48e4,2019-02-27,P362,793,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48e5,2019-03-07,P363,209,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48e6,2019-01-21,P364,461,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48e7,2019-02-19,P365,173,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48e8,2019-01-06,P366,343,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48e9,2019-03-14,P367,484,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48ea,2019-03-24,P368,276,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48eb,2019-01-27,P369,150,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48ec,2019-03-06,P370,203,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48ed,2019-02-02,P371,193,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48ee,2019-01-25,P372,128,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48ef,2019-03-14,P373,441,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48f0,2019-01-29,P374,265,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48f1,2019-01-03,P375,352,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48f2,2019-01-14,P376,507,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48f3,2019-01-05,P377,334,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48f4,2019-02-22,P378,701,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48f5,2019-02-06,P379,407,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48f6,2019-01-30,P380,99,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48f7,2019-01-11,P381,345,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48f8,2019-03-19,P382,55,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48f9,2019-01-14,P383,523,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48fa,2019-03-01,P384,314,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48fb,2019-01-06,P385,214,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48fc,2019-01-31,P386,79,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a48fd,2019-03-11,P387,294,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a48fe,2019-02-20,P388,339,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a48ff,2019-01-27,P389,510,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4900,2019-03-10,P390,133,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4901,2019-02-15,P391,253,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4902,2019-01-26,P392,398,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4903,2019-02-13,P393,80,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4904,2019-03-09,P394,548,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4905,2019-03-06,P395,83,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4906,2019-01-24,P396,406,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4907,2019-03-13,P397,284,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4908,2019-03-15,P398,128,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4909,2019-03-05,P399,258,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a490a,2019-03-04,P400,181,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a490b,2019-03-25,P401,248,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a490c,2019-03-12,P402,194,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a490d,2019-02-04,P403,14,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a490e,2019-02-22,P404,208,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a490f,2019-02-16,P405,718,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4910,2019-01-19,P406,282,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4911,2019-01-11,P407,72,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4912,2019-01-04,P408,288,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4913,2019-03-04,P409,237,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4914,2019-01-28,P410,125,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4915,2019-01-02,P411,359,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4916,2019-01-25,P412,45,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4917,2019-01-04,P413,110,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4918,2019-03-10,P414,81,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4919,2019-03-22,P415,427,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a491a,2019-01-25,P416,100,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a491b,2019-01-08,P417,190,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a491c,2019-01-22,P418,85,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a491d,2019-01-12,P419,120,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a491e,2019-02-04,P420,185,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a491f,2019-03-28,P421,121,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4920,2019-01-23,P422,264,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4921,2019-02-08,P423,1020,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4922,2019-03-19,P424,213,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4923,2019-03-09,P425,17,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4924,2019-01-02,P426,383,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4925,2019-01-21,P427,390,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4926,2019-03-20,P428,65,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4927,2019-02-27,P429,353,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4928,2019-03-08,P430,951,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4929,2019-01-31,P431,145,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a492a,2019-03-08,P432,90,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a492b,2019-01-13,P433,147,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a492c,2019-03-09,P434,702,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a492d,2019-02-22,P435,49,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a492e,2019-03-19,P436,937,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a492f,2019-01-20,P437,348,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4930,2019-03-08,P438,214,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4931,2019-03-08,P439,71,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4932,2019-02-07,P440,343,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4933,2019-01-15,P441,91,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4934,2019-03-22,P442,742,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4935,2019-01-15,P443,843,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4936,2019-01-08,P444,13,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4937,2019-01-15,P445,140,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4938,2019-01-28,P446,20,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4939,2019-02-14,P447,290,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a493a,2019-03-10,P448,144,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a493b,2019-01-12,P449,28,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a493c,2019-03-26,P450,41,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a493d,2019-01-01,P451,470,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a493e,2019-01-02,P452,138,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a493f,2019-03-16,P453,333,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4940,2019-03-03,P454,26,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4941,2019-01-31,P455,87,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4942,2019-02-13,P456,155,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4943,2019-02-15,P457,731,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4944,2019-02-07,P458,833,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4945,2019-01-27,P459,488,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4946,2019-02-23,P460,37,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4947,2019-02-03,P461,212,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4948,2019-03-03,P462,767,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4949,2019-02-03,P463,310,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a494a,2019-03-17,P464,23,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a494b,2019-03-28,P465,269,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a494c,2019-03-02,P466,572,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a494d,2019-02-08,P467,273,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a494e,2019-03-22,P468,233,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a494f,2019-02-09,P469,22,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4950,2019-02-15,P470,103,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4951,2019-01-23,P471,527,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4952,2019-01-25,P472,168,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4953,2019-02-02,P473,452,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4954,2019-03-30,P474,609,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4955,2019-03-30,P475,338,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4956,2019-02-25,P476,205,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4957,2019-03-18,P477,174,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4958,2019-03-07,P478,353,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4959,2019-03-16,P479,360,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a495a,2019-01-29,P480,40,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a495b,2019-02-02,P481,554,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a495c,2019-02-15,P482,344,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a495d,2019-01-08,P483,194,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a495e,2019-02-12,P484,633,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a495f,2019-01-01,P485,388,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4960,2019-03-21,P486,207,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4961,2019-02-28,P487,431,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4962,2019-03-23,P488,156,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4963,2019-01-30,P489,24,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4964,2019-02-04,P490,734,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4965,2019-03-13,P491,72,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4966,2019-03-15,P492,206,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4967,2019-03-05,P493,212,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4968,2019-03-05,P494,127,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4969,2019-02-26,P495,209,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a496a,2019-03-20,P496,637,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a496b,2019-01-01,P497,132,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a496c,2019-01-27,P498,568,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a496d,2019-01-21,P499,103,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a496e,2019-02-02,P500,432,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a496f,2019-02-03,P501,77,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4970,2019-01-05,P502,33,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4971,2019-01-27,P503,145,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4972,2019-03-25,P504,195,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4973,2019-02-25,P505,92,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4974,2019-01-28,P506,203,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4975,2019-01-08,P507,152,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4976,2019-01-29,P508,529,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4977,2019-03-29,P509,321,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4978,2019-02-09,P510,100,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4979,2019-01-16,P511,666,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a497a,2019-01-05,P512,225,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a497b,2019-01-27,P513,398,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a497c,2019-03-14,P514,731,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a497d,2019-02-23,P515,429,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a497e,2019-03-18,P516,54,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a497f,2019-03-29,P517,288,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4980,2019-01-22,P518,206,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4981,2019-03-01,P519,72,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4982,2019-01-17,P520,377,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4983,2019-03-26,P521,143,Mandalay,31.810000000000002,25,clear sky
67a830924704bdf2e40a4984,2019-03-20,P522,523,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4985,2019-02-06,P523,235,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4986,2019-01-01,P524,132,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4987,2019-01-27,P525,514,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4988,2019-02-25,P526,479,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4989,2019-01-16,P527,164,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a498a,2019-01-13,P528,125,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a498b,2019-02-07,P529,570,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a498c,2019-02-17,P530,926,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a498d,2019-02-12,P531,160,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a498e,2019-01-24,P532,728,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a498f,2019-02-06,P533,240,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a4990,2019-03-26,P534,154,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4991,2019-03-11,P535,148,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4992,2019-02-07,P536,122,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4993,2019-01-05,P537,77,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a4994,2019-03-07,P538,102,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4995,2019-02-25,P539,306,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4996,2019-02-01,P540,551,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4997,2019-01-22,P541,96,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a4998,2019-01-03,P542,79,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a4999,2019-02-13,P543,84,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a499a,2019-01-28,P544,118,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a499b,2019-01-05,P545,74,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a499c,2019-03-19,P546,163,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a499d,2019-01-12,P547,308,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a499e,2019-01-07,P548,575,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a499f,2019-01-26,P549,270,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a49a0,2019-01-23,P550,416,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a49a1,2019-02-09,P551,180,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a49a2,2019-02-22,P552,513,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a49a3,2019-02-05,P553,550,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a49a4,2019-03-07,P554,139,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a49a5,2019-03-25,P555,142,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a49a6,2019-01-20,P556,118,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a49a7,2019-02-04,P557,151,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a49a8,2019-01-30,P558,1034,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a49a9,2019-01-02,P559,262,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a49aa,2019-03-29,P560,228,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a49ab,2019-03-14,P561,203,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a49ac,2019-02-11,P562,936,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a49ad,2019-01-30,P563,356,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a49ae,2019-03-20,P564,469,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a49af,2019-03-20,P565,208,Mandalay,29.850000000000023,32,clear sky
67a830924704bdf2e40a49b0,2019-01-17,P566,852,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a49b1,2019-02-03,P567,517,Naypyitaw,NaN,NaN,
67a830924704bdf2e40a49b2,2019-01-01,P568,621,Yangon,28.980000000000018,70,broken clouds
67a830924704bdf2e40a49b3,2019-01-10,P569,586,Mandalay,29.850000000000023,32,clear sky
